train_no,train_name,type_code,priority_tier,date,station_no,station_name,station_full_name,station_zone,distance_from_origin,arrival_day,arrival_time,departure_day,departure_time,hour_of_day,elapsed_minutes_from_origin,current_accumulated_delay,latitude,longitude,station_address,delay,is_foggy,avg_temperature,total_precipitation,avg_wind_speed,avg_cloud_cover,weather_data_available
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,14,TCR,THRISUR,SR,628.0,2.0,06:37,2.0,06:40,6,1837.0,34.0,10.51479,76.207919,"Thrissur Railway Station, Railway Stat..",32.0,0.0,26.2875,3.2,8.204166666666667,70.91666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,15,IJK,IRINJALAKUDA,SR,652.0,2.0,07:02,2.0,07:03,7,1862.0,32.0,10.339456,76.280924,"Irinjalakkuda Railway Station, Kalletu..",38.0,0.0,26.0375,2.2,7.329166666666667,71.875,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,16,CKI,CHALAKUDI,SR,658.0,2.0,07:10,2.0,07:11,7,1870.0,38.0,10.3017975,76.3218076,"Chalakudy, Kerala, India",40.0,0.0,25.991666666666664,1.8,7.629166666666666,71.04166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,17,AFK,ANGAMALI,SR,674.0,2.0,07:28,2.0,07:29,7,1888.0,40.0,10.183676,76.37786,"Angamali Railway Station, NH 47, Angam..",41.0,0.0,26.14583333333333,2.9,7.6125,68.25,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,18,AWY,ALUVA,SR,683.0,2.0,07:48,2.0,07:50,7,1908.0,41.0,10.108163,76.356508,"Alwaye Railway Goods Godown, Aluva, Ke..",36.0,0.0,26.22083333333333,3.1,7.529166666666666,65.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,19,IPL,IDAPLLI,SR,694.0,2.0,08:06,2.0,08:07,8,1926.0,36.0,10.034338,76.298271,"Indupalli, Andhra Pradesh, India",35.0,0.0,26.579166666666666,2.9000000000000004,9.320833333333333,61.583333333333336,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,20,ERN,ERNAKULAM TOWN,SR,700.0,2.0,08:25,2.0,08:30,8,1945.0,35.0,9.991582,76.2861,"Ernakulam Town, Xavier Arakkal Road, A..",31.0,0.0,26.579166666666666,2.9000000000000004,9.320833333333333,61.583333333333336,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,21,ERS,ERNAKULAM JN,SR,702.0,2.0,08:40,2.0,08:45,8,1960.0,31.0,9.969542,76.290672,"Karshaka Road, Elamkulam, Ernakulam, K..",46.0,0.0,26.633333333333336,4.0,9.445833333333336,63.708333333333336,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,22,TUVR,TURAVUR,SR,725.0,2.0,09:17,2.0,09:18,9,1997.0,46.0,9.772809,76.309979,"Turavur, Thuravoor, Kerala, India",46.0,0.0,26.516666666666666,5.0,10.125,65.45833333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,23,SRTL,SHERTALAI,SR,736.0,2.0,09:28,2.0,09:29,9,2008.0,46.0,9.690992,76.325151,"Cherthala Railway Station, NH 66, Cher..",51.0,0.0,26.425,3.7,11.404166666666669,65.29166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-10,24,ALLP,ALLEPPEY,SR,759.0,2.0,10:40,2.0,,10,2080.0,51.0,9.483759,76.32247600000001,"Alappuzha Railway Station Bus Stand, A..",3.0,0.0,26.570833333333336,4.3,12.191666666666668,60.5,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,1,MAS,CHENNAI CENTRAL,SR,0.0,1.0,,1.0,20:55,20,1255.0,0.0,13.0847613,80.27485630000001,"General Hospital Road, Park Town, Chen..",2.0,0.0,31.55,5.9,11.783333333333331,47.29166666666666,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,2,AJJ,ARAKKONAM,SR,69.0,1.0,21:53,1.0,21:55,21,1313.0,2.0,13.081512,79.667991,"Arakkonam, Tamil Nadu, India",25.0,0.0,32.93333333333333,1.6,12.208333333333334,53.333333333333336,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,3,KPD,KATPADI JN,SR,130.0,1.0,22:43,1.0,22:45,22,1363.0,25.0,12.972734,79.13534100000001,"Katpadi Junction, Dharapadavedu, Katpa..",29.0,0.0,30.8875,0.9,16.154166666666665,50.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,4,JTJ,JOLARPETTAI,SR,214.0,2.0,00:03,2.0,00:05,0,1443.0,29.0,12.560852,78.57781999999999,"Jolarpettai Junction, Jolarpet, Tamil ..",10.0,0.0,27.454166666666666,5.6000000000000005,10.445833333333333,53.04166666666666,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,5,SA,SALEM JN,SR,334.0,2.0,01:22,2.0,01:25,1,1522.0,10.0,11.671726,78.113415,"Salem Junction, Suramangalam, Salem, T..",14.0,0.0,28.016666666666666,20.7,4.470833333333333,48.958333333333336,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,6,ED,ERODE JN,SR,396.0,2.0,02:15,2.0,02:20,2,1575.0,14.0,11.327682,77.72593400000001,"Erode Junction Railway Station, Erode,..",22.0,0.0,28.73333333333333,8.4,12.275,52.708333333333336,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,7,TUP,TIRUPPUR,SR,446.0,2.0,03:03,2.0,03:05,3,1623.0,22.0,11.108906,77.341247,"Tiruppur, Tamil Nadu, India",25.0,0.0,26.7625,0.7,17.9375,74.41666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,8,CBE,COIMBATORE JN,SR,497.0,2.0,03:57,2.0,04:00,3,1677.0,25.0,10.997639,76.966298,"Coimbatore Junction, Ukkadam, Coimbato..",20.0,0.0,24.7125,0.2,15.320833333333333,81.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,9,PTJ,PODANUR JN,SR,503.0,2.0,04:19,2.0,04:20,4,1699.0,20.0,10.965425,76.990125,"Podanur, Coimbatore, Tamil Nadu, India",13.0,0.0,24.7125,0.2,15.320833333333333,81.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,10,PGT,PALAKKAD JN,SR,551.0,2.0,05:17,2.0,05:20,5,1757.0,13.0,10.802091,76.641926,"Akathethara, Palakkad, Kerala, India",16.0,0.0,24.4125,9.2,15.716666666666669,90.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,11,OTP,OTTAPPALAM,SR,583.0,2.0,05:44,2.0,05:45,5,1784.0,16.0,10.770046,76.377993,"Ottapalam, Kerala, India",19.0,0.0,24.883333333333336,24.2,10.508333333333336,84.66666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,12,WKI,WADAKANCHERI,SR,612.0,2.0,06:11,2.0,06:12,6,1811.0,19.0,10.648956,76.237041,"Wadakanchery Church, Kodungallur - Sho..",24.0,0.0,24.866666666666664,27.1,8.179166666666667,90.33333333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,13,PNQ,PUNKUNNAM,SR,626.0,2.0,06:31,2.0,06:32,6,1831.0,24.0,10.535054,76.20943,"Punkunnam, Thrissur, Kerala, India",22.0,0.0,25.570833333333336,20.1,6.858333333333333,90.70833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,14,TCR,THRISUR,SR,628.0,2.0,06:37,2.0,06:40,6,1837.0,22.0,10.51479,76.207919,"Thrissur Railway Station, Railway Stat..",19.0,0.0,25.570833333333336,20.1,6.858333333333333,90.70833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,15,IJK,IRINJALAKUDA,SR,652.0,2.0,07:02,2.0,07:03,7,1862.0,19.0,10.339456,76.280924,"Irinjalakkuda Railway Station, Kalletu..",24.0,0.0,24.945833333333336,33.7,6.333333333333333,91.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,16,CKI,CHALAKUDI,SR,658.0,2.0,07:10,2.0,07:11,7,1870.0,24.0,10.3017975,76.3218076,"Chalakudy, Kerala, India",25.0,0.0,24.916666666666668,45.0,6.575,91.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,17,AFK,ANGAMALI,SR,674.0,2.0,07:28,2.0,07:29,7,1888.0,25.0,10.183676,76.37786,"Angamali Railway Station, NH 47, Angam..",27.0,0.0,25.066666666666663,32.7,6.7250000000000005,92.08333333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,18,AWY,ALUVA,SR,683.0,2.0,07:48,2.0,07:50,7,1908.0,27.0,10.108163,76.356508,"Alwaye Railway Goods Godown, Aluva, Ke..",21.0,0.0,25.25,44.0,7.070833333333333,91.29166666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,19,IPL,IDAPLLI,SR,694.0,2.0,08:06,2.0,08:07,8,1926.0,21.0,10.034338,76.298271,"Indupalli, Andhra Pradesh, India",19.0,0.0,25.92083333333333,20.2,9.308333333333334,91.20833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,20,ERN,ERNAKULAM TOWN,SR,700.0,2.0,08:25,2.0,08:30,8,1945.0,19.0,9.991582,76.2861,"Ernakulam Town, Xavier Arakkal Road, A..",18.0,0.0,25.92083333333333,20.2,9.308333333333334,91.20833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,21,ERS,ERNAKULAM JN,SR,702.0,2.0,08:40,2.0,08:45,8,1960.0,18.0,9.969542,76.290672,"Karshaka Road, Elamkulam, Ernakulam, K..",44.0,0.0,26.08333333333333,23.7,9.445833333333333,89.79166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,22,TUVR,TURAVUR,SR,725.0,2.0,09:17,2.0,09:18,9,1997.0,44.0,9.772809,76.309979,"Turavur, Thuravoor, Kerala, India",58.0,0.0,25.90833333333333,31.6,9.991666666666667,89.91666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,23,SRTL,SHERTALAI,SR,736.0,2.0,09:28,2.0,09:29,9,2008.0,58.0,9.690992,76.325151,"Cherthala Railway Station, NH 66, Cher..",65.0,0.0,25.829166666666666,21.3,11.504166666666668,90.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-11,24,ALLP,ALLEPPEY,SR,759.0,2.0,10:40,2.0,,10,2080.0,65.0,9.483759,76.32247600000001,"Alappuzha Railway Station Bus Stand, A..",15.0,0.0,26.25,20.0,12.829166666666666,92.08333333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,1,MAS,CHENNAI CENTRAL,SR,0.0,1.0,,1.0,20:55,20,1255.0,0.0,13.0847613,80.27485630000001,"General Hospital Road, Park Town, Chen..",1.0,0.0,30.45833333333333,22.1,10.495833333333334,83.25,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,2,AJJ,ARAKKONAM,SR,69.0,1.0,21:53,1.0,21:55,21,1313.0,1.0,13.081512,79.667991,"Arakkonam, Tamil Nadu, India",17.0,0.0,30.3,7.1,13.479166666666666,83.875,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,3,KPD,KATPADI JN,SR,130.0,1.0,22:43,1.0,22:45,22,1363.0,17.0,12.972734,79.13534100000001,"Katpadi Junction, Dharapadavedu, Katpa..",20.0,0.0,30.241666666666664,2.5,13.591666666666669,78.25,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,4,JTJ,JOLARPETTAI,SR,214.0,2.0,00:03,2.0,00:05,0,1443.0,20.0,12.560852,78.57781999999999,"Jolarpettai Junction, Jolarpet, Tamil ..",4.0,0.0,28.15,9.8,12.225,80.58333333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,5,SA,SALEM JN,SR,334.0,2.0,01:22,2.0,01:25,1,1522.0,4.0,11.671726,78.113415,"Salem Junction, Suramangalam, Salem, T..",4.0,0.0,29.48333333333333,0.2,9.445833333333336,75.70833333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,6,ED,ERODE JN,SR,396.0,2.0,02:15,2.0,02:20,2,1575.0,4.0,11.327682,77.72593400000001,"Erode Junction Railway Station, Erode,..",17.0,0.0,29.745833333333334,0.0,13.304166666666667,66.29166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,7,TUP,TIRUPPUR,SR,446.0,2.0,03:03,2.0,03:05,3,1623.0,17.0,11.108906,77.341247,"Tiruppur, Tamil Nadu, India",19.0,0.0,27.2375,0.3,16.333333333333332,81.58333333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,8,CBE,COIMBATORE JN,SR,497.0,2.0,03:57,2.0,04:00,3,1677.0,19.0,10.997639,76.966298,"Coimbatore Junction, Ukkadam, Coimbato..",13.0,0.0,25.391666666666666,0.1,15.395833333333334,87.41666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,9,PTJ,PODANUR JN,SR,503.0,2.0,04:19,2.0,04:20,4,1699.0,13.0,10.965425,76.990125,"Podanur, Coimbatore, Tamil Nadu, India",13.0,0.0,25.391666666666666,0.1,15.395833333333334,87.41666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,10,PGT,PALAKKAD JN,SR,551.0,2.0,05:17,2.0,05:20,5,1757.0,13.0,10.802091,76.641926,"Akathethara, Palakkad, Kerala, India",13.0,0.0,25.204166666666666,3.5,17.837500000000002,88.58333333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,11,OTP,OTTAPPALAM,SR,583.0,2.0,05:44,2.0,05:45,5,1784.0,13.0,10.770046,76.377993,"Ottapalam, Kerala, India",16.0,0.0,25.825,1.1,15.125,78.41666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,12,WKI,WADAKANCHERI,SR,612.0,2.0,06:11,2.0,06:12,6,1811.0,16.0,10.648956,76.237041,"Wadakanchery Church, Kodungallur - Sho..",23.0,0.0,25.6375,8.4,11.891666666666666,81.04166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,13,PNQ,PUNKUNNAM,SR,626.0,2.0,06:31,2.0,06:32,6,1831.0,23.0,10.535054,76.20943,"Punkunnam, Thrissur, Kerala, India",22.0,0.0,26.054166666666664,19.3,9.520833333333334,80.08333333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,14,TCR,THRISUR,SR,628.0,2.0,06:37,2.0,06:40,6,1837.0,22.0,10.51479,76.207919,"Thrissur Railway Station, Railway Stat..",20.0,0.0,26.054166666666664,19.3,9.520833333333334,80.08333333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,15,IJK,IRINJALAKUDA,SR,652.0,2.0,07:02,2.0,07:03,7,1862.0,20.0,10.339456,76.280924,"Irinjalakkuda Railway Station, Kalletu..",23.0,0.0,25.883333333333336,9.3,8.512500000000001,75.5,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,16,CKI,CHALAKUDI,SR,658.0,2.0,07:10,2.0,07:11,7,1870.0,23.0,10.3017975,76.3218076,"Chalakudy, Kerala, India",25.0,0.0,25.929166666666664,7.6,8.720833333333333,77.54166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,17,AFK,ANGAMALI,SR,674.0,2.0,07:28,2.0,07:29,7,1888.0,25.0,10.183676,76.37786,"Angamali Railway Station, NH 47, Angam..",27.0,0.0,25.90833333333333,7.7,8.870833333333334,85.625,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,18,AWY,ALUVA,SR,683.0,2.0,07:48,2.0,07:50,7,1908.0,27.0,10.108163,76.356508,"Alwaye Railway Goods Godown, Aluva, Ke..",22.0,0.0,25.9625,9.5,8.4,90.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,19,IPL,IDAPLLI,SR,694.0,2.0,08:06,2.0,08:07,8,1926.0,22.0,10.034338,76.298271,"Indupalli, Andhra Pradesh, India",21.0,0.0,26.245833333333334,7.1,12.7,86.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,20,ERN,ERNAKULAM TOWN,SR,700.0,2.0,08:25,2.0,08:30,8,1945.0,21.0,9.991582,76.2861,"Ernakulam Town, Xavier Arakkal Road, A..",18.0,0.0,26.245833333333334,7.1,12.7,86.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,21,ERS,ERNAKULAM JN,SR,702.0,2.0,08:40,2.0,08:45,8,1960.0,18.0,9.969542,76.290672,"Karshaka Road, Elamkulam, Ernakulam, K..",31.0,0.0,26.33333333333333,16.4,12.870833333333332,85.79166666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,22,TUVR,TURAVUR,SR,725.0,2.0,09:17,2.0,09:18,9,1997.0,31.0,9.772809,76.309979,"Turavur, Thuravoor, Kerala, India",33.0,0.0,26.04583333333333,18.3,13.3375,86.58333333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,23,SRTL,SHERTALAI,SR,736.0,2.0,09:28,2.0,09:29,9,2008.0,33.0,9.690992,76.325151,"Cherthala Railway Station, NH 66, Cher..",35.0,0.0,25.929166666666664,12.1,14.191666666666668,81.45833333333333,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-12,24,ALLP,ALLEPPEY,SR,759.0,2.0,10:40,2.0,,10,2080.0,35.0,9.483759,76.32247600000001,"Alappuzha Railway Station Bus Stand, A..",-8.0,0.0,26.21666666666667,12.2,15.458333333333334,84.66666666666667,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,1,MAS,CHENNAI CENTRAL,SR,0.0,1.0,,1.0,20:55,20,1255.0,0.0,13.0847613,80.27485630000001,"General Hospital Road, Park Town, Chen..",34.0,0.0,29.6125,0.8,10.258333333333333,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,2,AJJ,ARAKKONAM,SR,69.0,1.0,21:53,1.0,21:55,21,1313.0,34.0,13.081512,79.667991,"Arakkonam, Tamil Nadu, India",97.0,0.0,30.391666666666666,1.9,11.741666666666667,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,3,KPD,KATPADI JN,SR,130.0,1.0,22:43,1.0,22:45,22,1363.0,97.0,12.972734,79.13534100000001,"Katpadi Junction, Dharapadavedu, Katpa..",126.0,0.0,30.27916666666667,7.1,14.566666666666668,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,4,JTJ,JOLARPETTAI,SR,214.0,2.0,00:03,2.0,00:05,0,1443.0,126.0,12.560852,78.57781999999999,"Jolarpettai Junction, Jolarpet, Tamil ..",122.0,0.0,27.8625,2.4,12.608333333333334,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,5,SA,SALEM JN,SR,334.0,2.0,01:22,2.0,01:25,1,1522.0,122.0,11.671726,78.113415,"Salem Junction, Suramangalam, Salem, T..",125.0,0.0,28.7875,1.8,5.470833333333334,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,6,ED,ERODE JN,SR,396.0,2.0,02:15,2.0,02:20,2,1575.0,125.0,11.327682,77.72593400000001,"Erode Junction Railway Station, Erode,..",135.0,0.0,28.954166666666666,0.8,10.920833333333334,99.91666666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,7,TUP,TIRUPPUR,SR,446.0,2.0,03:03,2.0,03:05,3,1623.0,135.0,11.108906,77.341247,"Tiruppur, Tamil Nadu, India",135.0,0.0,26.766666666666666,1.6,17.141666666666666,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,8,CBE,COIMBATORE JN,SR,497.0,2.0,03:57,2.0,04:00,3,1677.0,135.0,10.997639,76.966298,"Coimbatore Junction, Ukkadam, Coimbato..",136.0,0.0,25.116666666666664,0.1,15.6625,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,9,PTJ,PODANUR JN,SR,503.0,2.0,04:19,2.0,04:20,4,1699.0,136.0,10.965425,76.990125,"Podanur, Coimbatore, Tamil Nadu, India",133.0,0.0,25.116666666666664,0.1,15.6625,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,10,PGT,PALAKKAD JN,SR,551.0,2.0,05:17,2.0,05:20,5,1757.0,133.0,10.802091,76.641926,"Akathethara, Palakkad, Kerala, India",151.0,0.0,24.5875,9.9,16.779166666666665,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,11,OTP,OTTAPPALAM,SR,583.0,2.0,05:44,2.0,05:45,5,1784.0,151.0,10.770046,76.377993,"Ottapalam, Kerala, India",167.0,0.0,24.95833333333333,19.1,13.445833333333333,99.875,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,12,WKI,WADAKANCHERI,SR,612.0,2.0,06:11,2.0,06:12,6,1811.0,167.0,10.648956,76.237041,"Wadakanchery Church, Kodungallur - Sho..",174.0,0.0,24.8625,25.7,8.7125,99.75,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,13,PNQ,PUNKUNNAM,SR,626.0,2.0,06:31,2.0,06:32,6,1831.0,174.0,10.535054,76.20943,"Punkunnam, Thrissur, Kerala, India",172.0,0.0,25.475,16.8,6.370833333333334,99.91666666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,14,TCR,THRISUR,SR,628.0,2.0,06:37,2.0,06:40,6,1837.0,172.0,10.51479,76.207919,"Thrissur Railway Station, Railway Stat..",168.0,0.0,25.475,16.8,6.370833333333334,99.91666666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,15,IJK,IRINJALAKUDA,SR,652.0,2.0,07:02,2.0,07:03,7,1862.0,168.0,10.339456,76.280924,"Irinjalakkuda Railway Station, Kalletu..",171.0,0.0,24.954166666666666,31.8,5.3,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,16,CKI,CHALAKUDI,SR,658.0,2.0,07:10,2.0,07:11,7,1870.0,171.0,10.3017975,76.3218076,"Chalakudy, Kerala, India",173.0,0.0,24.979166666666668,26.9,5.779166666666666,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,17,AFK,ANGAMALI,SR,674.0,2.0,07:28,2.0,07:29,7,1888.0,173.0,10.183676,76.37786,"Angamali Railway Station, NH 47, Angam..",175.0,0.0,25.2875,19.7,6.170833333333333,99.91666666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,18,AWY,ALUVA,SR,683.0,2.0,07:48,2.0,07:50,7,1908.0,175.0,10.108163,76.356508,"Alwaye Railway Goods Godown, Aluva, Ke..",170.0,0.0,25.475,19.6,6.120833333333334,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,19,IPL,IDAPLLI,SR,694.0,2.0,08:06,2.0,08:07,8,1926.0,170.0,10.034338,76.298271,"Indupalli, Andhra Pradesh, India",167.0,0.0,25.84583333333333,13.1,9.775,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,20,ERN,ERNAKULAM TOWN,SR,700.0,2.0,08:25,2.0,08:30,8,1945.0,167.0,9.991582,76.2861,"Ernakulam Town, Xavier Arakkal Road, A..",161.0,0.0,25.84583333333333,13.1,9.775,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,21,ERS,ERNAKULAM JN,SR,702.0,2.0,08:40,2.0,08:45,8,1960.0,161.0,9.969542,76.290672,"Karshaka Road, Elamkulam, Ernakulam, K..",173.0,0.0,26.0,19.4,10.004166666666666,99.875,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,22,TUVR,TURAVUR,SR,725.0,2.0,09:17,2.0,09:18,9,1997.0,173.0,9.772809,76.309979,"Turavur, Thuravoor, Kerala, India",189.0,0.0,25.7125,23.5,10.620833333333334,99.91666666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,23,SRTL,SHERTALAI,SR,736.0,2.0,09:28,2.0,09:29,9,2008.0,189.0,9.690992,76.325151,"Cherthala Railway Station, NH 66, Cher..",190.0,0.0,25.629166666666663,21.8,11.595833333333331,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-13,24,ALLP,ALLEPPEY,SR,759.0,2.0,10:40,2.0,,10,2080.0,190.0,9.483759,76.32247600000001,"Alappuzha Railway Station Bus Stand, A..",141.0,0.0,25.883333333333336,22.5,13.041666666666666,99.83333333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,1,MAS,CHENNAI CENTRAL,SR,0.0,1.0,,1.0,20:55,20,1255.0,0.0,13.0847613,80.27485630000001,"General Hospital Road, Park Town, Chen..",2.0,0.0,30.09166666666667,5.2,10.079166666666667,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,2,AJJ,ARAKKONAM,SR,69.0,1.0,21:53,1.0,21:55,21,1313.0,2.0,13.081512,79.667991,"Arakkonam, Tamil Nadu, India",63.0,0.0,30.929166666666664,1.7,11.720833333333331,100.0,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,3,KPD,KATPADI JN,SR,130.0,1.0,22:43,1.0,22:45,22,1363.0,63.0,12.972734,79.13534100000001,"Katpadi Junction, Dharapadavedu, Katpa..",81.0,0.0,31.1625,1.8,17.833333333333332,99.95833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,4,JTJ,JOLARPETTAI,SR,214.0,2.0,00:03,2.0,00:05,0,1443.0,81.0,12.560852,78.57781999999999,"Jolarpettai Junction, Jolarpet, Tamil ..",77.0,0.0,28.441666666666663,1.5,16.066666666666666,99.70833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,5,SA,SALEM JN,SR,334.0,2.0,01:22,2.0,01:25,1,1522.0,77.0,11.671726,78.113415,"Salem Junction, Suramangalam, Salem, T..",83.0,0.0,28.65,1.5,8.320833333333333,99.91666666666669,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,6,ED,ERODE JN,SR,396.0,2.0,02:15,2.0,02:20,2,1575.0,83.0,11.327682,77.72593400000001,"Erode Junction Railway Station, Erode,..",86.0,0.0,28.1125,0.2,13.383333333333333,99.70833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,7,TUP,TIRUPPUR,SR,446.0,2.0,03:03,2.0,03:05,3,1623.0,86.0,11.108906,77.341247,"Tiruppur, Tamil Nadu, India",84.0,0.0,26.15416666666667,0.0,21.35833333333333,99.70833333333331,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,8,CBE,COIMBATORE JN,SR,497.0,2.0,03:57,2.0,04:00,3,1677.0,84.0,10.997639,76.966298,"Coimbatore Junction, Ukkadam, Coimbato..",73.0,0.0,24.433333333333334,2.0,20.2375,99.875,True
22639,ALLEPPEY EXP,SF-TRAINS,2,2025-07-14,9,PTJ,PODANUR JN,SR,503.0,2.0,04:19,2.0,04:20,4,1699.0,73.0,10.965425,76.990125,"Podanur, Coimbatore, Tamil Nadu, India",68.0,0.0,24.433333333333334,2.0,20.2375,99.875,True
